Date,Version,NumberOfStudents,Better_roll,Worse_roll,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-17,142549-14.csv,10,0.9,1.1,5745,4653,0.8,56,0.8099216710182767
2021-05-17,142549-14.csv,10,0.9,1.1,5745,4571,0.8,51,0.7956483899042646
2021-05-17,142549-15.csv,10,0.9,1.1,5745,4618,0.8,65,0.8038294168842471
2021-05-17,142549-15.csv,10,0.9,1.1,5745,4594,0.8,61,0.7996518711923412
2021-05-17,142549-15.csv,10,0.9,1.1,5745,4693,0.8,70,0.8168842471714535
2021-05-17,142549-15.csv,10,0.9,1.1,5745,4600.5,0.8,63,0.8007832898172323
2021-05-17,142549-15.csv,10,0.9,1.1,5745,4648,0.8,68,0.8090513489991297
2021-05-17,142549-15.csv,10,0.9,1.1,5745,4662,0.8,64,0.8114882506527415
2021-05-17,142549-15.csv,10,0.9,1.1,5745,4666.5,0.8,67,0.8122715404699739
2021-05-17,142549-15.csv,10,0.9,1.1,5745,4639.5,0.8,69,0.8075718015665796
2021-05-17,142549-15.csv,10,0.9,1.1,5745,4641.5,0.8,62,0.8079199303742385
2021-05-17,142549-15.csv,10,0.9,1.1,5745,4594,0.8,66,0.7996518711923412
2021-05-17,142549-16.csv,10,0.9,1.1,5745,4660.5,0.8,78,0.8112271540469974
2021-05-17,142549-16.csv,10,0.9,1.1,5745,4658.5,0.8,73,0.8108790252393385
2021-05-17,142549-16.csv,10,0.9,1.1,5745,4639.5,0.8,79,0.8075718015665796
2021-05-17,142549-16.csv,10,0.9,1.1,5745,4649,0.8,76,0.8092254134029591
2021-05-17,142549-16.csv,10,0.9,1.1,5745,4664.5,0.8,74,0.8119234116623151
2021-05-17,142549-16.csv,10,0.9,1.1,5745,4589.5,0.8,80,0.7988685813751087
2021-05-17,142549-16.csv,10,0.9,1.1,5745,4635.5,0.8,72,0.8068755439512619
2021-05-17,142549-16.csv,10,0.9,1.1,5745,4612.5,0.8,71,0.8028720626631853
2021-05-17,142549-16.csv,10,0.9,1.1,5745,4684,0.8,77,0.8153176675369886
2021-05-17,142549-16.csv,10,0.9,1.1,5745,4641,0.8,75,0.8078328981723237
2021-05-17,142549-17.csv,10,0.9,1.1,5745,4610.5,0.8,87,0.8025239338555266
2021-05-17,142549-17.csv,10,0.9,1.1,5745,4620,0.8,86,0.804177545691906
2021-05-17,142549-17.csv,10,0.9,1.1,5745,4635.5,0.8,88,0.8068755439512619
2021-05-17,142549-17.csv,10,0.9,1.1,5745,4613.5,0.8,81,0.8030461270670148
2021-05-17,142549-17.csv,10,0.9,1.1,5745,4691,0.8,90,0.8165361183637946
2021-05-17,142549-17.csv,10,0.9,1.1,5745,4635.5,0.8,89,0.8068755439512619
2021-05-17,142549-17.csv,10,0.9,1.1,5745,4623.5,0.8,82,0.8047867711053089
2021-05-17,142549-17.csv,10,0.9,1.1,5745,4581.5,0.8,85,0.7974760661444734
2021-05-17,142549-17.csv,10,0.9,1.1,5745,4667,0.8,83,0.8123585726718886
2021-05-17,142549-17.csv,10,0.9,1.1,5745,4638.5,0.8,84,0.8073977371627502
2021-05-17,142549-18.csv,10,0.9,1.1,5745,4621,0.8,96,0.8043516100957354
2021-05-17,142549-18.csv,10,0.9,1.1,5745,4677,0.8,97,0.8140992167101828
2021-05-17,142549-18.csv,10,0.9,1.1,5745,4635,0.8,92,0.8067885117493473
