Date,Version,NumberOfStudents,Better_roll,Worse_roll,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-19,161115-3.csv,15,0.9,1.1,11490,8370,0.7583294280990401,50,0.7600799128223756
2021-05-19,161115-3.csv,15,0.9,1.1,11490,8616.5,0.7633238883174289,47,0.7824645840900836
2021-05-19,161115-3.csv,15,0.9,1.1,11490,7997,0.7161257332207637,56,0.7262077733381765
2021-05-19,161115-3.csv,15,0.9,1.1,11490,8276.5,0.7407277113794651,60,0.7515891754449692
2021-05-19,161115-3.csv,15,0.9,1.1,11490,9383,0.826092389764346,46,0.8520704685797312
2021-05-19,161115-3.csv,15,0.9,1.1,11490,9463,0.838967320475712,53,0.8593352706138758
2021-05-19,161115-3.csv,15,0.9,1.1,11490,8587.5,0.7550123708347372,58,0.7798310933527062
2021-05-19,161115-4.csv,15,0.9,1.1,11490,9759,0.8629543965336761,71,0.8862150381402106
2021-05-19,161115-4.csv,15,0.9,1.1,11490,8939,0.7914696587803842,65,0.8117508172902288
2021-05-19,161115-4.csv,15,0.9,1.1,11490,9807.5,0.8735753936141558,72,0.8906193243734108
2021-05-19,161115-4.csv,15,0.9,1.1,11490,9161,0.8115624638702607,68,0.8319106429349801
2021-05-19,161115-4.csv,15,0.9,1.1,11490,9362,0.8345091803378527,61,0.8501634580457682
2021-05-19,161115-4.csv,15,0.9,1.1,11490,8673.5,0.7659102793269958,64,0.7876407555394116
2021-05-19,161115-4.csv,15,0.9,1.1,11490,9875,0.8683414216295442,67,0.8967490010897203
2021-05-19,161115-4.csv,15,0.9,1.1,11490,9573,0.8487327930806943,75,0.8693243734108246
2021-05-19,161115-4.csv,15,0.9,1.1,11490,8792.5,0.7823957030204735,66,0.7984471485652016
2021-05-19,161115-4.csv,15,0.9,1.1,11490,7963.5,0.7124051178279915,74,0.7231656374863785
2021-05-19,161115-4.csv,15,0.9,1.1,11490,9435.5,0.8309915080215747,62,0.8568379949146385
2021-05-19,161115-4.csv,15,0.9,1.1,11490,9765,0.8623795074991151,63,0.8867598982927716
2021-05-19,161115-4.csv,15,0.9,1.1,11490,9943.5,0.8847787766024199,73,0.9029694878314566
2021-05-19,161115-4.csv,15,0.9,1.1,11490,9850,0.8691849601510007,70,0.8944787504540501
2021-05-19,161115-4.csv,15,0.9,1.1,11490,8961,0.7845937314870871,69,0.8137486378496186
2021-05-19,161245-1.csv,20,0.9,1.1,11490,8241.5,0.7704492148551564,90,0.7484108245550308
2021-05-19,161245-1.csv,20,0.9,1.1,11490,9152,0.8425707116551097,91,0.8310933527061387
