Date,Version,NumberOfStudents,Better_roll,Worse_roll,Pon.task,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-19,125239-22.csv,15,0.9,1.1,0.046952676420304464,5745,4189.5,0.752789468782546,174,0.729242819843342
2021-05-19,125239-22.csv,15,0.9,1.1,0.030601982867075987,5745,4898,0.8611167778593269,175,0.8525674499564839
2021-05-19,125239-22.csv,15,0.9,1.1,0.06314271125568212,5745,4412,0.7746744592833497,169,0.7679721496953873
2021-05-19,125239-22.csv,15,0.9,1.1,0.04973554416221457,5745,4376,0.770002108188671,170,0.7617058311575283
2021-05-19,125239-22.csv,15,0.9,1.1,0.06273939008763876,5745,4479.5,0.799462740270372,178,0.7797214969538729
2021-05-19,125239-22.csv,15,0.9,1.1,0.04821359590032174,5745,4436.5,0.7800605179646456,179,0.772236727589208
2021-05-19,125239-22.csv,15,0.9,1.1,0.029244106944483577,5745,4367,0.773939814110538,167,0.7601392515230635
2021-05-19,125239-22.csv,15,0.9,1.1,0.0683304296884201,5745,5118.5,0.9071696234369067,173,0.8909486510008703
2021-05-19,125239-22.csv,15,0.9,1.1,0.06122932431621893,5745,4713,0.8347152924783104,171,0.8203655352480418
2021-05-19,125239-23.csv,15,0.9,1.1,0.05990477474836263,5745,4363,0.7687344376551037,188,0.7594429939077458
2021-05-19,125239-23.csv,15,0.9,1.1,0.04415287688837984,5745,5060.5,0.8993929127194172,184,0.8808529155787641
2021-05-19,125239-23.csv,15,0.9,1.1,0.04419578265062668,5745,5331.5,0.9455413827259436,187,0.9280243690165361
2021-05-19,125239-23.csv,15,0.9,1.1,0.04125197980080599,5745,4809,0.848513944949448,190,0.8370757180156658
2021-05-19,125239-23.csv,15,0.9,1.1,0.03972337093613993,5745,5034,0.8899635115032586,194,0.8762402088772846
2021-05-19,125239-23.csv,15,0.9,1.1,0.02962819059105941,5745,4156.5,0.7324316551261859,193,0.7234986945169712
2021-05-19,125239-23.csv,15,0.9,1.1,0.059470426335629,5745,4611,0.8215418144382636,191,0.8026109660574412
2021-05-19,125239-23.csv,15,0.9,1.1,0.03978950237939983,5745,4496,0.8063191030757514,192,0.7825935596170583
2021-05-19,125239-23.csv,15,0.9,1.1,0.035850099189828476,5745,4506,0.7946252825974416,185,0.7843342036553524
2021-05-19,125239-23.csv,15,0.9,1.1,0.04129020198954933,5745,3715.5,0.6671697051874106,189,0.6467362924281984
2021-05-19,125239-23.csv,15,0.9,1.1,0.022778154452845596,5745,4178.5,0.74982877240389,186,0.7273281114012184
2021-05-19,125239-23.csv,15,0.9,1.1,0.03525753313844105,5745,4426.5,0.7989305815487866,183,0.7704960835509138
2021-05-19,125239-23.csv,15,0.9,1.1,0.024728626948044664,5745,4641,0.8175802927550772,181,0.8078328981723237
2021-05-19,125239-23.csv,15,0.9,1.1,0.0403283240804317,5745,4837.5,0.8502256680176685,182,0.8420365535248042
2021-05-19,125239-23.csv,15,0.9,1.1,0.04521228642892481,5745,4527,0.802994684545673,195,0.7879895561357703
2021-05-19,125239-24.csv,15,0.9,1.1,0.040188531465119914,5745,4476,0.7854128707040263,202,0.77911227154047
2021-05-19,125239-24.csv,15,0.9,1.1,0.06171480946134612,5745,4289,0.7565005208988368,199,0.746562228024369
2021-05-19,125239-24.csv,15,0.9,1.1,0.05134879357687442,5745,4538.5,0.7951909840561103,198,0.7899912967798085
2021-05-19,125239-24.csv,15,0.9,1.1,0.035838164628358427,5745,4345.5,0.7728160436052366,203,0.756396866840731
2021-05-19,125239-24.csv,15,0.9,1.1,0.060292239188803214,5745,3797.5,0.6887951631479494,209,0.6610095735422106
2021-05-19,125239-24.csv,15,0.9,1.1,0.03530878790520973,5745,4715,0.8299547692342718,208,0.8207136640557006
2021-05-19,125239-24.csv,15,0.9,1.1,0.023954504303264814,5745,4585.5,0.81633928599485,201,0.7981723237597911
2021-05-19,125239-24.csv,15,0.9,1.1,0.0361999635813921,5745,4640,0.832986215936391,205,0.8076588337684943
2021-05-19,125239-24.csv,15,0.9,1.1,0.0441843618738821,5745,4612,0.8150753319421936,200,0.8027850304612707
2021-05-19,125239-24.csv,15,0.9,1.1,0.04774128435376734,5745,4155.5,0.7473635616366338,210,0.7233246301131419
2021-05-19,125239-24.csv,15,0.9,1.1,0.05170201281258091,5745,3709,0.666641019520305,204,0.6456048738033072
2021-05-19,125239-24.csv,15,0.9,1.1,0.04138953872726199,5745,5043.5,0.8939432715178133,207,0.8778938207136641
2021-05-19,125239-24.csv,15,0.9,1.1,0.0411350120664873,5745,4396.5,0.7816800187956898,197,0.7652741514360313
2021-05-19,125239-24.csv,15,0.9,1.1,0.02799905479189271,5745,4572,0.823539992577173,206,0.795822454308094
2021-05-19,125239-24.csv,15,0.9,1.1,0.04233366992278705,5745,4689.5,0.840108467011687,196,0.8162750217580504
2021-05-19,125239-25.csv,15,0.9,1.1,0.05941661865430352,5745,5250,0.9286660895773751,217,0.9138381201044387
2021-05-19,125239-25.csv,15,0.9,1.1,0.03964900307842583,5745,5179,0.9095657594161808,222,0.9014795474325501
2021-05-19,125239-25.csv,15,0.9,1.1,0.04565996769720109,5745,4288,0.7547632067882062,220,0.7463881636205396
2021-05-19,125239-25.csv,15,0.9,1.1,0.041625341251486814,5745,4850.5,0.8582274919643784,213,0.8442993907745866
2021-05-19,125239-25.csv,15,0.9,1.1,0.03650250503265472,5745,4359,0.7803474491690734,219,0.7587467362924282
2021-05-19,125239-25.csv,15,0.9,1.1,0.045457178624587154,5745,5260,0.9167365670914325,221,0.9155787641427328
2021-05-19,125239-25.csv,15,0.9,1.1,0.0403759403020397,5745,4269,0.758169830294223,223,0.7430809399477807
2021-05-19,125239-25.csv,15,0.9,1.1,0.04329556449973247,5745,4821.5,0.845830914849313,216,0.8392515230635335
2021-05-19,125239-25.csv,15,0.9,1.1,0.052581210738004175,5745,4354,0.7703648930104124,224,0.7578764142732811
2021-05-19,125239-25.csv,15,0.9,1.1,0.04535617542860852,5745,4885.5,0.870440328743213,218,0.8503916449086162
2021-05-19,125239-25.csv,15,0.9,1.1,0.04667070702662656,5745,3608.5,0.6589779733640824,214,0.6281114012184509
2021-05-19,125239-25.csv,15,0.9,1.1,0.015474112793444891,5745,3584,0.6487038315874107,211,0.6238468233246302
2021-05-19,125239-25.csv,15,0.9,1.1,0.04413171960940257,5745,5366.5,0.9359520300316533,215,0.9341166231505658
2021-05-19,125239-25.csv,15,0.9,1.1,0.053830616795884315,5745,4864,0.8520651786630736,212,0.8466492602262837
2021-05-19,125239-25.csv,15,0.9,1.1,0.04061637831489881,5745,3594.5,0.6494942742956679,225,0.625674499564839
